"CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","Region","STRATUM","SUBNATIO","OECD","ADMINMODE","Option_CPS","Option_FL","Option_UH","Option_Read","Option_Math","LANGTEST_COG","BOOKID","CM033Q01S","CM033Q01T","CM474Q01S","CM474Q01T","CM155Q01S","CM155Q01T","CM155Q04S","CM155Q04T","CM411Q01S","CM411Q01T","CM411Q02S","CM411Q02T","CM803Q01S","CM803Q01T","CM442Q02S","CM442Q02T","CM034Q01S","CM034Q01T","CM305Q01S","CM305Q01T","CM496Q01S","CM496Q01T","CM496Q02S","CM496Q02T","CM423Q01S","CM423Q01T","CM603Q01S","CM603Q01T","CM571Q01S","CM571Q01T","CM564Q01S","CM564Q01T","CM564Q02S","CM564Q02T","total_raw","total_time"
764,"THA",76400203,76401049,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,74271,1,109134,1,85949,1,65396,1,157745,1,72686,0,234237,0,412305,1,243441,0,40366,1,80168,1,97411,0,22316,0,88064,0,88290,0,61935,0,18850,9,1952564
764,"THA",76400204,76407434,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,87420,1,60797,1,173194,1,60943,0,161445,0,57259,0,87130,0,296364,0,100124,1,90168,0,58614,0,66048,1,48486,0,117916,0,37134,0,4238,0,7700,6,1514980
764,"THA",76400207,76403871,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,62711,1,52237,0,71518,0,97631,0,336809,1,52511,0,162296,0,250313,0,105258,1,127330,0,23037,1,131401,0,34926,0,203648,0,114850,0,48977,1,49013,6,1924466
764,"THA",76400209,76407180,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,59320,1,35901,1,76257,1,127763,1,151339,0,85712,0,65899,1,182112,1,88773,1,143776,1,79780,1,83473,1,39189,0,115924,1,86986,1,104081,1,132553,14,1658838
764,"THA",76400210,76400572,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,56268,0,182417,0,150347,1,124236,0,276884,0,29363,0,82442,0,60214,0,61138,0,130585,0,40160,0,179584,1,40322,0,75415,0,83903,0,27512,0,37843,2,1638633
764,"THA",76400215,76405836,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,98957,1,68281,1,126491,1,138213,1,11939,0,64916,0,85472,0,207215,1,144635,1,199133,0,183676,1,142002,1,36404,1,263112,1,126859,0,56222,1,57865,12,2011392
764,"THA",76400216,76401766,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,69507,0,47713,0,160288,0,34855,0,132417,0,82921,0,120429,0,153734,0,79133,1,59028,0,62264,0,71972,0,36271,0,19772,0,9497,0,14965,1,14474,2,1169240
764,"THA",76400218,76406280,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,55915,1,196791,1,78825,0,118074,1,59362,0,27902,0,49667,0,347159,0,184994,0,144181,1,104036,1,52218,1,154655,0,120011,1,140237,0,76471,1,25801,9,1936299
764,"THA",76400220,76402227,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,48112,1,37625,1,117624,1,107376,0,193410,0,123467,1,116419,0,170300,1,183805,0,62865,1,23777,1,72053,1,131215,0,245807,0,17961,0,91285,1,84581,10,1827682
764,"THA",76400221,76403207,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,56564,0,55172,0,143750,0,60017,0,354482,0,36926,0,94749,1,127559,1,94116,1,66365,0,84142,0,105320,1,58359,0,63647,0,30833,0,55789,1,22017,6,1509807
764,"THA",76400222,76402452,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,66352,0,35171,0,233532,1,75982,0,133343,0,50336,0,92168,0,295628,0,92331,0,72526,1,213204,1,199086,1,59693,0,27268,1,25122,0,43974,1,21445,7,1737161
764,"THA",76400223,76406673,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,75890,0,55920,0,7646,1,86268,0,71330,0,56969,0,108352,0,423086,1,114323,1,166353,0,28052,1,113940,1,54638,0,82851,0,30583,0,66075,0,43783,5,1586059
764,"THA",76400224,76408742,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,22484,0,50672,0,104794,0,43240,0,33319,1,28198,0,113213,0,136978,0,154101,1,112097,0,81503,0,287896,0,108771,1,43593,0,53692,0,38859,0,20417,4,1433827
764,"THA",76400226,76401663,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,74801,1,69953,1,106008,1,85833,0,277349,0,77801,0,118496,0,309587,1,158476,0,62965,0,383989,1,164180,1,74353,1,66834,0,29987,0,50688,0,19154,8,2130454
764,"THA",76400227,76405852,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,20701,0,39244,0,11202,0,9113,0,10003,1,11064,0,24346,0,18142,0,38850,0,68365,0,6187,0,51318,1,19472,0,24073,0,27527,0,26478,0,18520,2,424605
764,"THA",76400228,76403161,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,72932,0,56817,0,79113,0,101428,0,246162,1,111228,0,185000,0,101102,0,74037,1,71400,0,123125,0,133851,1,45605,0,164864,0,132186,0,119011,0,82345,3,1900206
764,"THA",76400229,76405558,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,62689,1,58815,0,30216,0,30347,0,84032,1,13494,0,71351,0,32566,0,64873,0,10411,0,102089,1,241259,0,111630,1,86755,0,657403,0,86500,0,125299,4,1869729
764,"THA",76400230,76404468,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,33200,1,32808,0,70546,0,61463,0,179929,1,27707,0,79743,0,106235,0,76861,1,48524,1,89615,1,108757,1,43642,0,63615,0,18890,0,46433,0,36713,6,1124681
764,"THA",76400232,76406318,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,42441,1,42690,1,13809,1,88488,1,119554,1,77310,1,54732,1,154241,1,67906,0,85958,1,164843,1,53387,0,25123,0,82710,0,100886,0,53072,1,52011,12,1279161
764,"THA",76400234,76402241,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,78685,1,48845,1,90976,1,75202,0,262882,0,78141,0,100780,1,166251,1,82987,0,65133,1,94744,1,79030,0,33050,1,51737,0,48331,0,53728,0,116439,9,1526941
764,"THA",76400235,76406921,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,65859,0,111445,0,131556,0,30552,0,244869,1,43747,0,92812,0,190058,0,96370,1,60019,1,7195,1,137246,1,31991,0,168338,1,64526,1,168121,1,96704,9,1741408
764,"THA",76400238,76403640,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,47015,0,100868,1,180362,1,86021,0,46432,0,41900,0,62245,1,251115,0,167574,0,76630,0,106191,0,108663,1,61403,0,57611,0,35430,1,35621,1,24141,7,1489222
764,"THA",76400238,76403284,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,61506,0,114507,1,72141,0,90566,1,162083,0,45921,0,157941,0,217473,0,77623,0,82546,1,60831,1,48425,1,65542,1,105150,0,70611,0,62686,0,69913,7,1565465
764,"THA",76400239,76407576,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,57964,0,57721,0,60476,1,106068,0,10372,0,10700,1,204938,0,160769,1,178514,1,156809,1,138399,0,117436,1,65029,0,103992,0,101509,0,96810,0,98714,7,1726220
764,"THA",76400243,76406999,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,136277,1,95062,0,203736,1,81205,0,231308,0,54660,0,169399,0,192922,0,91349,0,77811,0,6553,1,148305,1,40546,0,101308,0,32895,1,47842,1,75491,6,1786669
764,"THA",76400244,76402176,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,47560,1,85934,1,136697,1,114990,0,117561,0,45285,1,192221,1,174683,1,102809,1,120825,1,75155,1,84414,1,51815,0,107040,0,134354,1,98293,0,74172,12,1763808
764,"THA",76400245,76401349,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,60265,0,54127,1,67987,1,7332,0,306192,1,79639,0,55912,0,184966,0,136514,0,347566,0,66226,1,69309,1,39696,0,135578,0,62487,0,105019,0,119881,6,1898696
764,"THA",76400246,76400394,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,48553,0,72556,0,70824,1,91708,0,196523,0,48466,0,121424,0,174581,0,92156,1,70072,1,192717,1,66173,1,39107,0,51390,0,64520,1,50742,1,53217,7,1504729
764,"THA",76400248,76407110,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,49815,1,50066,1,183600,0,68489,0,42455,0,102993,0,53225,1,263649,0,46230,1,44960,1,92554,1,86391,1,27564,0,61408,0,30929,0,8985,1,43284,8,1256597
764,"THA",76400250,76404474,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,38620,0,25396,0,31514,0,12781,0,13226,0,26756,0,43117,0,75664,0,28067,0,33254,0,19798,0,23148,0,30753,0,30397,0,30614,1,21598,1,20306,3,505009
764,"THA",76400252,76403753,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,69231,0,47312,0,104463,1,116930,0,72280,0,20618,0,112965,0,121686,0,115134,1,39567,0,23140,0,48725,0,18292,0,20972,0,23467,0,27501,1,9229,3,991512
764,"THA",76400253,76404209,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,59235,1,73737,1,104859,1,108868,0,217643,0,41629,0,150653,0,192781,0,68520,0,73498,0,15901,1,58289,1,95399,0,121338,0,110861,1,107013,0,122222,7,1722446
764,"THA",76400254,76404152,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,56716,1,31808,1,126842,1,109389,0,181752,0,177588,0,53605,1,280185,1,92083,0,126309,1,138007,1,110695,1,212633,0,126988,0,80811,0,140170,0,79710,9,2125291
764,"THA",76400257,76401136,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,65576,0,50411,0,106096,0,83104,0,167979,0,40249,0,95831,0,171172,0,178467,0,83920,0,11798,0,9305,1,44621,0,27581,0,36811,0,4040,0,18320,1,1195281
764,"THA",76400257,76400305,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,44741,1,65108,1,137404,1,5515,1,186047,0,49546,0,157276,0,172887,1,111543,0,105398,0,29470,0,49738,0,64434,0,116782,0,21343,1,88481,0,34964,7,1440677
764,"THA",76400260,76407573,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,54333,0,59593,1,67296,1,79450,0,215040,1,87403,0,151875,0,173481,0,100625,0,54428,1,63027,0,137508,1,37964,0,71781,0,32928,0,67579,1,29285,7,1483596
764,"THA",76400261,76407612,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,61866,1,91309,0,95893,1,97445,0,154339,1,34579,0,91080,0,193208,0,133658,0,71752,1,95484,0,113757,0,78706,0,69442,0,27940,1,89514,1,92964,7,1592936
764,"THA",76400264,76405283,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,68634,0,102760,0,165573,0,180782,0,31767,0,21271,0,109636,0,264592,0,132202,0,90827,0,155048,1,96033,0,55219,0,189699,1,119316,0,167945,1,77612,4,2028916
764,"THA",76400266,76408643,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,76882,1,72872,0,92399,1,65365,0,273589,1,127404,0,214059,1,253120,0,76818,1,12020,0,87702,0,36736,1,40785,0,38838,0,17715,0,45090,1,75618,8,1607012
764,"THA",76400267,76401379,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,104232,0,49637,0,79954,0,113351,0,78448,0,61028,0,101915,0,78681,0,50022,0,88688,0,54737,0,74635,1,58291,0,36873,1,91370,0,147906,0,98003,2,1367771
764,"THA",76400268,76400278,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,112240,1,61061,1,147376,0,77977,1,152968,0,49262,0,143672,1,184421,0,186569,0,192546,1,59491,1,48108,1,38397,0,61535,0,52567,1,49434,0,130437,9,1748061
764,"THA",76400270,76401677,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,71257,0,46099,0,116726,1,149643,0,199047,1,97756,0,68028,1,159234,0,132792,1,256362,1,86647,1,74316,1,47567,0,88450,0,74670,0,70129,1,144761,8,1883484
764,"THA",76400271,76403956,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,60682,1,41940,0,148056,0,125501,0,225431,0,109465,0,81343,0,301579,0,136248,0,70929,1,194256,1,146532,1,20853,1,105423,0,51103,1,30836,0,32270,7,1882447
764,"THA",76400272,76403094,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,1,36430,0,82390,0,24011,1,114469,0,73884,0,86674,0,125970,0,145931,0,58422,0,35751,0,84796,0,63620,1,56771,1,61895,0,42711,1,117820,1,57122,6,1268667
764,"THA",76400273,76400429,"06MS",76400,76400,"THA9797",7640000,0,2,1,0,0,"A","A",555,43,0,55982,1,105764,1,103989,1,102148,0,170011,0,90849,0,49234,0,130266,0,88557,1,48896,0,83621,0,185506,1,27578,0,67007,0,90747,0,70051,0,20277,5,1490483
784,"ARE",78400001,78400446,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,56639,0,43180,0,36675,0,89709,0,200046,1,61524,0,69594,0,158441,0,55910,1,55033,0,52280,0,136184,0,49810,0,124612,0,122864,1,61588,0,29667,3,1403756
784,"ARE",78400005,78400189,"06MS",78400,78406,"ARE0652",7840000,0,2,1,0,0,"B","B",500,43,0,47104,0,57592,0,127902,0,67447,0,63065,0,78496,0,56717,0,111116,0,26034,0,43013,0,46138,0,67254,1,21481,0,63966,0,67997,0,24655,0,23781,1,993758
784,"ARE",78400006,78409149,"06MS",78400,78404,"ARE0431",7840000,0,2,1,0,0,"B","B",500,43,0,102316,1,71665,1,81649,0,181496,0,229577,1,74312,0,162610,0,160349,0,112643,0,30256,0,184116,0,153477,1,38302,1,93574,1,61309,0,26096,0,36224,6,1799971
784,"ARE",78400009,78404525,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,27200,0,46996,0,48192,0,90637,0,54015,1,28635,0,53348,0,67160,0,46589,1,43815,0,34382,0,51668,0,45251,0,68928,0,38387,0,144419,1,141638,3,1031260
784,"ARE",78400011,78404461,"06MS",78400,78406,"ARE0651",7840000,0,2,1,0,0,"B","B",500,43,1,65077,1,160030,1,80602,1,99958,0,188854,0,40601,0,66691,0,132498,0,87835,0,52898,0,68906,1,58122,1,23700,0,65227,0,23583,0,29546,0,26110,6,1270238
784,"ARE",78400016,78403664,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,16926,0,7608,0,10754,0,10583,0,24728,0,12135,0,9716,0,37209,0,15358,1,19386,0,11237,0,12293,0,8861,0,12394,1,7537,0,5050,0,8751,2,230526
784,"ARE",78400018,78409798,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,1,33062,1,47412,0,150121,0,128338,0,135423,1,83628,0,60345,0,284094,0,97017,0,76882,0,87498,0,49585,0,47043,0,59050,0,28353,0,55788,0,20732,3,1444371
784,"ARE",78400020,78412607,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,27313,1,135336,0,35172,1,90306,0,224460,1,32330,0,105551,0,137480,0,76218,0,125886,1,58168,0,100974,0,32355,1,70762,1,94894,0,60804,1,80664,7,1488673
784,"ARE",78400020,78412630,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,104935,0,107524,1,80547,0,83474,0,99389,0,50284,0,63841,0,209559,1,251247,0,57364,1,128699,1,77948,1,47883,0,127934,0,121313,1,59738,0,85698,6,1757377
784,"ARE",78400021,78408531,"06MS",78400,78402,"ARE0212",7840200,0,2,1,0,0,"B","B",500,43,1,30380,0,109648,0,12035,1,73120,0,101157,0,164037,0,100834,0,177073,1,195828,1,8436,0,138576,1,69562,1,10714,0,57671,1,9968,1,65992,0,6506,8,1331537
784,"ARE",78400022,78401194,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,1,37298,0,37372,1,113132,1,105000,0,142366,1,33682,0,65935,0,241322,0,79765,1,130448,1,177266,1,97901,0,38635,1,178458,1,100247,0,52699,0,52619,9,1684145
784,"ARE",78400024,78407433,"06MS",78400,78406,"ARE0651",7840000,0,2,1,0,0,"B","B",500,43,0,59335,1,164923,0,51644,1,196790,0,235893,1,103018,0,67278,0,43915,0,16998,1,12618,0,14018,0,112654,0,74940,0,50797,1,20163,1,143452,0,12843,6,1381279
784,"ARE",78400025,78412358,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,1,156620,1,37252,0,2386,0,61324,0,327543,0,141261,0,133240,0,252774,0,91194,0,166827,0,178601,0,178398,1,47184,0,105876,0,41187,0,31778,1,28284,4,1981729
784,"ARE",78400026,78401894,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,43228,0,38562,0,46348,1,68576,0,56784,0,55199,0,126432,0,134998,0,62026,0,39523,0,59162,0,50684,1,35055,0,44719,0,54040,0,79088,0,45545,2,1039969
784,"ARE",78400029,78411720,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,46067,0,47608,0,99205,0,18164,0,229446,0,11281,0,31273,0,160079,0,75182,0,30509,0,17709,0,225081,0,8210,1,37304,1,53742,1,2658,1,81955,4,1175473
784,"ARE",78400030,78409797,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,26132,0,60640,0,44162,1,80025,0,207522,1,39152,0,77104,0,110019,0,108384,0,38628,0,26940,0,119669,0,86154,0,47098,0,27127,0,38986,0,22909,2,1160651
784,"ARE",78400034,78410310,"06MS",78400,78406,"ARE0652",7840000,0,2,1,0,0,"B","B",500,43,1,23810,1,140942,1,129537,0,214482,0,147944,0,136026,0,83183,1,213242,0,243140,1,118711,0,17661,0,8310,0,78877,0,125874,0,101662,0,56737,0,60558,5,1900696
784,"ARE",78400036,78401758,"06MS",78400,78405,"ARE0542",7840000,0,2,1,0,0,"B","B",500,43,1,169606,0,38822,0,2245,0,145598,0,167235,1,51610,0,74941,0,276830,0,82110,1,124835,0,74257,1,104578,0,66409,0,83319,0,66611,0,86337,1,144219,5,1759562
784,"ARE",78400038,78413437,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,96942,0,111442,0,82584,0,88994,0,246955,0,40844,0,134762,0,207807,1,121569,0,113880,1,243118,0,162186,0,43882,0,149700,1,84702,0,140457,0,82961,3,2152785
784,"ARE",78400042,78400929,"06MS",78400,78401,"ARE0102",7840100,0,2,1,0,0,"B","B",500,43,1,45363,0,65041,0,4764,0,20886,1,83762,1,31323,0,72114,0,137957,0,126144,0,79764,0,38324,0,20496,0,30419,1,97282,0,9857,1,53043,1,124044,6,1040583
784,"ARE",78400047,78405538,"06MS",78400,78404,"ARE0432",7840000,0,2,1,0,0,"B","B",500,43,1,42155,1,49263,1,138872,0,128570,0,173729,1,63336,0,199300,0,169730,0,197507,1,91227,0,198325,0,107093,1,57243,1,75226,1,102347,1,157272,1,117358,10,2068553
784,"ARE",78400050,78415269,"06MS",78400,78407,"ARE0761",7840000,0,2,1,0,0,"B","B",500,43,0,54201,0,68660,0,36103,0,190912,0,139196,1,86362,0,190134,0,231300,0,223581,1,53859,0,112994,0,77016,1,41239,0,59937,0,48170,0,71150,0,123039,3,1807853
784,"ARE",78400051,78412788,"06MS",78400,78404,"ARE0431",7840000,0,2,1,0,0,"B","B",500,43,1,205525,1,93066,1,121361,0,205595,0,176656,1,51749,0,170367,0,314597,0,174834,0,107506,0,66035,1,151911,0,58949,0,146623,0,52882,0,106553,0,44981,5,2249190
784,"ARE",78400053,78405812,"06MS",78400,78404,"ARE0439",7840000,0,2,1,0,0,"B","B",500,43,1,33614,0,42476,1,30209,0,35194,0,135597,1,78662,0,106098,0,201174,0,68543,1,84223,0,37020,1,23915,0,48483,0,27339,0,10064,0,34008,0,18872,5,1015491
784,"ARE",78400055,78405477,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,46513,0,30669,1,2756,0,65060,0,165394,1,27694,0,62465,0,182807,0,59785,1,48442,0,158428,0,117250,1,42351,0,116614,0,36193,0,34346,0,20403,4,1217170
784,"ARE",78400056,78405755,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,19947,0,21146,1,40999,0,22264,0,28448,0,17873,0,41065,0,34950,0,16633,0,29666,0,24266,0,30600,0,27163,0,46675,0,12491,1,36754,1,13403,3,464343
784,"ARE",78400065,78402117,"06MS",78400,78403,"ARE0321",7840000,0,2,1,0,0,"B","B",500,43,0,171061,0,99856,0,103177,0,96642,0,148692,1,51367,0,84113,0,127119,0,131061,0,61075,0,59672,0,35388,0,47020,0,24723,0,19108,1,49715,1,20625,3,1330414
784,"ARE",78400068,78406886,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,1,42290,0,14413,0,8395,0,10606,0,10873,0,9074,0,7435,0,28155,0,31903,1,8117,0,6621,0,8924,0,4380,0,7169,1,8170,1,3491,0,13275,4,223291
784,"ARE",78400068,78402929,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,39465,0,44489,0,109821,1,87051,0,270574,0,54435,0,72329,0,190020,0,105287,1,82821,0,43706,0,65510,1,27382,0,85425,0,61783,0,3005,0,57971,3,1401074
784,"ARE",78400073,78402621,"06MS",78400,78406,"ARE0651",7840000,0,2,1,0,0,"B","B",500,43,1,92467,0,57736,0,163010,0,81760,0,80334,1,22367,0,98297,0,155168,0,49280,0,56554,0,33075,0,196432,1,53509,0,25081,1,212357,0,48433,0,40735,4,1466595
784,"ARE",78400077,78407489,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,46649,0,51795,1,106167,0,88538,0,315594,1,51745,0,101260,0,94472,0,202213,0,57753,0,67398,1,77400,1,18553,0,62203,1,21210,0,88511,0,21126,5,1472587
784,"ARE",78400078,78403045,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,1,75435,0,24671,0,6557,0,99552,0,27886,0,6088,0,23979,0,36002,0,31220,1,81500,0,23151,0,17099,0,72006,0,121768,0,34952,0,48479,0,53881,2,784226
784,"ARE",78400079,78400701,"06MS",78400,78403,"ARE0321",7840000,0,2,1,0,0,"B","B",500,43,1,86749,1,48729,0,68938,0,71829,0,147800,1,42460,0,116351,0,184811,1,66457,0,68228,0,179496,0,120274,1,37048,0,71799,0,41368,0,51869,1,117392,6,1521598
784,"ARE",78400087,78402462,"06MS",78400,78407,"ARE0761",7840000,0,2,1,0,0,"B","B",500,43,1,53847,1,45170,1,62615,1,110691,1,215741,0,41616,0,98536,1,220035,1,232005,1,344560,0,2681,0,225142,1,32566,0,104401,1,71871,1,72187,0,66676,11,2000340
784,"ARE",78400088,78405231,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,32021,0,33726,0,38286,1,76839,0,1055,1,28703,0,56725,0,180449,1,116841,0,93931,0,2811,0,2101,0,48807,0,118849,0,64611,0,55093,1,45721,4,996569
784,"ARE",78400089,78410126,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,18475,0,27230,0,51568,0,60720,0,101587,0,42086,0,67775,0,79491,0,40701,1,50811,0,50076,0,108645,1,32375,0,47970,0,39338,1,58139,0,33946,3,910933
784,"ARE",78400090,78406101,"06MS",78400,78406,"ARE0651",7840000,0,2,1,0,0,"B","B",500,43,1,79178,1,49697,0,317320,0,100503,0,155283,0,32089,0,180438,0,137339,0,87139,0,79303,0,49823,0,145776,1,33689,0,85055,0,83943,1,19677,0,12664,4,1648916
784,"ARE",78400098,78413148,"06MS",78400,78403,"ARE0321",7840000,0,2,1,0,0,"B","B",500,43,0,145553,0,131532,0,132166,0,96149,1,328978,0,31811,0,71354,0,154413,0,64043,0,48836,0,41059,0,206382,1,32906,0,10624,0,15901,0,33418,0,148018,2,1693143
784,"ARE",78400103,78402423,"06MS",78400,78407,"ARE0761",7840000,0,2,1,0,0,"B","B",500,43,0,134852,1,90471,0,162721,0,2626,0,198801,0,48556,0,163158,0,178630,1,205849,1,41020,0,123361,1,224196,1,42240,0,9770,0,13747,1,23910,1,5662,7,1669570
784,"ARE",78400108,78415001,"06MS",78400,78407,"ARE0761",7840000,0,2,1,0,0,"B","B",500,43,0,75013,0,49268,0,66455,1,58512,0,738612,0,44929,0,55222,0,94975,0,55201,0,63510,0,44622,1,70567,0,106076,0,12460,0,17644,0,53668,0,18005,2,1624739
784,"ARE",78400110,78408313,"06MS",78400,78402,"ARE0212",7840200,0,2,1,0,0,"B","B",500,43,0,85705,0,396378,1,129301,0,116009,1,17356,0,43900,0,144051,0,260131,0,83216,1,186576,0,53772,0,92643,0,81774,0,75542,0,90131,1,99046,0,71833,4,2027364
784,"ARE",78400117,78411463,"06MS",78400,78402,"ARE0212",7840200,0,2,1,0,0,"B","B",500,43,1,34299,1,77175,1,1134,1,4513,1,145744,0,70575,0,172122,1,246335,1,118327,0,354424,0,14642,1,4172,1,30551,0,96363,0,148774,1,64886,0,117080,10,1701116
784,"ARE",78400120,78412931,"06MS",78400,78402,"ARE0212",7840200,0,2,1,0,0,"B","B",500,43,0,46097,0,96537,0,55046,0,26766,0,113490,0,16813,0,15963,0,84294,0,257032,0,35686,0,22496,0,20617,1,18570,0,28337,0,21153,0,11092,0,8869,1,878858
784,"ARE",78400125,78415301,"06MS",78400,78406,"ARE0659",7840000,0,2,1,0,0,"B","B",500,43,0,43079,0,62357,1,40762,0,48887,0,80056,0,10764,0,46050,0,101187,0,44778,0,38291,0,25450,0,93564,0,6228,0,19296,0,40083,0,17875,0,12629,1,731336
784,"ARE",78400126,78403508,"06MS",78400,78402,"ARE0211",7840200,0,2,1,0,0,"B","B",500,43,0,153372,0,176433,0,177585,1,78517,0,194467,1,66989,0,117723,0,278636,0,66062,1,137605,0,45438,0,71729,1,30860,1,6501,0,9874,0,14656,0,9140,5,1635587
784,"ARE",78400136,78403474,"06MS",78400,78407,"ARE0761",7840000,0,2,1,0,0,"B","B",500,43,1,48408,1,39883,0,113462,0,67955,0,71329,0,65949,0,76468,0,294891,0,174916,1,296080,0,99907,0,85612,1,24201,1,152245,1,143020,1,45055,0,102646,7,1902027
784,"ARE",78400143,78408354,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,0,82939,0,58081,0,66415,0,65940,0,136914,0,53749,0,145797,0,262108,0,126910,0,146074,0,103684,0,58726,0,35814,0,232228,0,84412,1,82414,0,69376,1,1811581
784,"ARE",78400146,78409132,"06MS",78400,78401,"ARE0101",7840100,0,2,1,0,0,"B","B",500,43,1,41320,0,74039,0,10684,1,2740,1,1152,0,2567,0,100557,1,383823,1,274007,0,98631,0,26891,0,58453,1,31292,0,162702,0,230396,1,102658,0,169376,7,1771288
